TimeStamp;Relative Time;srcIP;dstIP;srcPort;dstPort;ipLen;len;fmt;uType;asduType;numix;cot;oa;addr
19:07:37.92;6708.012328000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:07:44.72;6714.813038000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:07:47.74;6717.830262000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:08:04.98;6735.068922000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
19:08:04.98;6735.069338000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
19:08:06.52;6736.609663000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:10.77;6740.866329000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:14.92;6745.011409000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:16.94;6747.034871000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:08:17.72;6747.811152000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:21.32;6751.413175000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:27.39;6757.486665000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:08:27.92;6758.014993000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:28.13;6758.220121000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:29.12;6759.215895000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:30.32;6760.416531000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:37.41;6767.501655000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:08:38.53;6768.619546000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:45.53;6775.623560000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:48.56;6778.655430000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:08:55.14;6785.228363000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:08:58.54;6788.629149000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:02.38;6792.473339000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:05.41;6795.504089000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:09:11.14;6801.231861000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:14.74;6804.831565000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:20.81;6810.903988000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:09:22.34;6812.432514000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:24.74;6814.832578000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:27.74;6817.832447000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:29.14;6819.232431000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:31.54;6821.632095000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:32.54;6822.635955000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:09:35.34;6825.432147000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:41.54;6831.629890000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:45.14;6835.228679000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:46.15;6836.238915000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:09:48.98;6839.075307000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:53.13;6843.227695000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:58.13;6848.226315000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:09:59.14;6849.234427000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:10:02.13;6852.226403000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:05.73;6855.826100000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:11.81;6861.902389000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:10:15.93;6866.027177000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:21.73;6871.827900000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:25.14;6875.229609000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:26.15;6876.238529000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:10:29.74;6879.830509000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:30.14;6880.230659000;192.168.11.248;192.168.11.111;2404;56693;82;40;0x00000000;;36;2;3;0;65535
19:10:39.25;6889.344292000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:10:40.74;6890.833378000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:44.14;6894.234232000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:49.54;6899.634226000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:10:50.55;6900.639400000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:10:56.14;6906.233778000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:00.74;6910.833754000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:05.80;6915.897917000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:11:06.15;6916.238273000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:16.27;6926.365409000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:11:19.74;6929.830123000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:22.74;6932.830177000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:28.54;6938.631908000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:29.55;6939.641620000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:11:31.20;6941.291528000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:38.14;6948.234835000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:41.17;6951.263476000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:11:45.14;6955.236546000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:11:55.27;6965.366437000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:12:02.55;6972.639077000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:05.95;6976.038798000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:08.95;6979.038897000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:11.35;6981.439615000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:12.36;6982.450155000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:12:14.55;6984.639802000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:24.68;6994.773915000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:12:27.15;6997.239436000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:30.55;7000.639330000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:31.15;7001.239178000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:32.15;7002.238999000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:34.75;7004.840198000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:36.77;7006.863733000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:12:39.55;7009.641006000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:43.55;7013.640674000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:49.63;7019.718837000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:12:54.15;7024.241507000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:12:58.55;7028.642403000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:04.62;7034.711111000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:13:05.55;7035.643052000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:10.41;7040.501691000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:15.46;7045.554917000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:13:22.75;7052.844886000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:30.15;7060.246470000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:33.15;7063.247505000;192.168.11.248;192.168.11.111;2404;56693;82;40;0x00000000;;36;2;3;0;65535
19:13:34.17;7064.258929000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:13:36.16;7066.248281000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:46.29;7076.381889000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:13:48.16;7078.252989000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:54.00;7084.093441000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:57.76;7087.854923000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:13:58.77;7088.862732000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:00.56;7090.654744000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:06.56;7096.655443000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:10.61;7100.703788000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:11.96;7102.055357000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:17.16;7107.256177000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:22.22;7112.311972000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:22.36;7112.458098000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:26.37;7116.460047000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:31.97;7122.062714000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:32.17;7122.265845000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:33.19;7123.279549000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:34.17;7124.263573000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:42.77;7132.867501000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:43.78;7133.871731000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:44.77;7134.867273000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:54.18;7144.269312000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:14:55.18;7145.275102000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:14:59.64;7149.731812000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:08.78;7158.873825000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:09.78;7159.876412000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:15:17.19;7167.279416000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:19.59;7169.680378000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:26.68;7176.773938000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:15:30.20;7180.293830000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:35.21;7185.305833000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:39.80;7189.891915000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:40.80;7190.891586000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:15:45.40;7195.494626000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:48.24;7198.332450000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:53.41;7203.499407000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:55.41;7205.500389000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:15:56.41;7206.507861000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:16:05.01;7215.106310000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:09.42;7219.509078000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:15.02;7225.111922000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:15.99;7226.083909000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
19:16:15.99;7226.084182000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
19:16:16.99;7227.085873000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:16:19.62;7229.714872000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:29.75;7239.846404000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:16:33.03;7243.122280000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:35.84;7245.933116000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:36.06;7246.149233000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:43.15;7253.247588000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:16:49.87;7259.963656000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:53.64;7263.728700000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:58.89;7268.984524000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:16:59.89;7269.986001000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:17:03.24;7273.330535000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:05.04;7275.130496000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:10.24;7280.332210000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:13.28;7283.370553000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:17:16.24;7286.334107000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:21.24;7291.336982000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:24.64;7294.737886000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:26.66;7296.755073000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:17:28.05;7298.139923000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:30.05;7300.140825000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:34.65;7304.742685000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:37.05;7307.144447000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:38.07;7308.158472000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:17:40.47;7310.568146000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:45.86;7315.948442000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:49.06;7319.149272000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:50.06;7320.154653000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:17:51.66;7321.751246000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:17:59.26;7329.353949000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:01.28;7331.370805000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:18:04.46;7334.555833000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:07.86;7337.956878000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:10.66;7340.757744000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:14.27;7344.358722000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:15.27;7345.364673000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:18:16.87;7346.958484000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:20.07;7350.159476000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:23.67;7353.759419000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:26.71;7356.799268000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:18:27.47;7357.560076000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:34.09;7364.183892000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:37.13;7367.219929000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:18:37.47;7367.561951000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:38.10;7368.191597000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:45.67;7375.763628000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:47.69;7377.780856000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:18:50.87;7380.965600000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:18:56.68;7386.768407000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:00.73;7390.824181000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:19:01.28;7391.370144000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:03.88;7393.972016000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:09.48;7399.574119000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:11.49;7401.588134000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:19:15.68;7405.775876000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:20.48;7410.576819000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:25.55;7415.644282000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:19:27.89;7417.978646000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:31.71;7421.804054000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:37.78;7427.874467000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:19:39.09;7429.183312000;192.168.11.248;192.168.11.111;2404;56693;82;40;0x00000000;;36;2;3;0;65535
19:19:42.29;7432.385147000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:46.89;7436.985863000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:48.92;7439.012620000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:19:52.29;7442.386833000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:19:57.69;7447.785730000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:02.76;7452.851595000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:20:11.49;7461.586130000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:14.09;7464.187220000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:18.49;7468.588116000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:21.50;7471.589117000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:21.98;7472.075540000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
19:20:21.98;7472.075782000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
19:20:22.99;7473.085324000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:20:34.34;7484.437217000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:35.10;7485.189579000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:40.10;7490.189493000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:42.98;7493.074894000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000010;;;;;
19:20:42.98;7493.075147000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000020;;;;;
19:20:43.99;7494.084546000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:20:46.70;7496.791428000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:52.30;7502.393221000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:20:56.35;7506.440468000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:20:56.70;7506.795073000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:00.10;7510.195947000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:04.91;7515.002554000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:06.92;7517.017071000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:21:09.11;7519.199522000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:19.23;7529.325210000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:21:22.31;7532.404375000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:29.31;7539.407100000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:31.96;7542.057614000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:32.98;7543.068574000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:21:38.92;7549.009836000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:41.12;7551.209771000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:44.92;7555.010505000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:48.97;7559.059208000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:21:49.52;7559.611618000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:21:53.92;7564.012472000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:22:00.00;7570.089189000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:22:07.72;7577.815866000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
19:22:17.86;7587.950880000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000001;;;;;;
19:22:28.00;7598.090647000;192.168.11.111;192.168.11.248;56693;2404;46;4;0x00000003;0x00000010;;;;;
19:22:28.00;7598.090994000;192.168.11.248;192.168.11.111;2404;56693;46;4;0x00000003;0x00000020;;;;;
19:22:34.73;7604.823100000;192.168.11.248;192.168.11.111;2404;56693;67;25;0x00000000;;36;1;3;0;65535
